1045;251;11.0E0;2012-06-28;2012-06-28; ;
1046;230;17.86E0;2012-05-30;2012-05-30; ;
1047;230;16.61E0;2012-06-28;2012-06-28; ;
1048;89;178.5E0;2012-06-29;2012-06-29; ;
1049;294;2.9E0;2012-06-30;2012-06-30; ;
1050;186;40.0E0;2012-06-30;2012-06-30; ;
1051;85;3.6E0;2012-06-29;2012-06-29; ;
1052;85;0.26E0;2012-06-29;2012-06-29; ;
1053;85;4.62E0;2012-06-29;2012-06-29; ;
1054;16;15.0E0;2012-07-03;2012-07-03; ;
1055;213;13.69E0;2012-07-03;2012-07-03; ;
1056;100;10.0E0;2012-07-03;2012-07-03; ;
1057;287;7.5E0;2012-07-03;2012-07-03; ;
1058;251;6.0E0;2012-07-05;2012-07-05; ;
1059;105;85.0E0;2012-07-07;2012-07-07; ;
1060;105;5.0E0;2012-07-07;2012-07-07; ;
1061;213;20.09E0;2012-07-10;2012-07-10; ;
1062;16;20.0E0;2012-07-11;2012-07-11; ;
1063;298;5.0E0;2012-07-11;2012-07-11; ;
1064;299;10.0E0;2012-07-14;2012-07-14; ;
1065;300;15.0E0;2012-07-14;2012-07-14; ;
1066;217;7.9E0;2012-07-15;2012-07-15; ;
1067;301;25.87E0;2012-07-15;2012-07-15; ;
1068;213;11.52E0;2012-07-16;2012-07-16; ;
1069;286;3.0E0;2012-07-17;2012-07-17; ;
1070;16;20.0E0;2012-07-19;2012-07-19; ;
1071;302;2.4E0;2012-07-20;2012-07-20; ;
1072;294;2.9E0;2012-07-20;2012-07-20; ;
1073;303;7.7E0;2012-07-20;2012-07-20; ;
1074;303;1.1E0;2012-07-20;2012-07-20; ;
1075;304;20.0E0;2012-07-20;2012-07-20; ;
1076;305;10.0E0;2012-07-20;2012-07-20; ;
1077;306;17.41E0;2012-07-20;2012-07-20; ;
1078;277;4.89E0;2012-07-21;2012-07-21; ;
1079;186;30.0E0;2012-07-22;2012-07-22; ;
1080;213;9.87E0;2012-07-23;2012-07-23; ;
1081;68;15.06E0;2012-07-17;2012-08-13; ;
1082;105;70.0E0;2012-07-24;2012-07-24; ;
1083;307;15.0E0;2012-07-25;2012-07-25; ;
1084;16;20.0E0;2012-07-25;2012-07-25; ;
1085;1;143.25E0;2012-07-18;2012-08-14; ;
1086;308;6.0E0;2012-07-29;2012-07-29; ;
1087;213;8.46E0;2012-07-31;2012-07-31; ;
1088;213;10.43E0;2012-08-01;2012-08-01; ;
1089;100;8.0E0;2012-08-01;2012-08-01; ;
1090;230;13.06E0;2012-07-01;2012-07-30; ;
1091;18;30.0E0;2012-08-04;2012-08-04; ;
1092;213;21.12E0;2012-08-06;2012-08-06; ;
1093;18;25.0E0;2012-08-08;2012-08-08; ;
1094;310;9.19E0;2012-08-12;2012-08-12; ;
1095;213;0.96E0;2012-08-13;2012-08-13; ;
1096;47;17.1E0;2012-08-13;2012-08-13; ;
1097;18;20.0E0;2012-08-14;2012-08-14; ;
1098;19;40.0E0;2012-08-14;2012-08-14; ;
1099;312;4.5E0;2012-08-14;2012-08-14; ;
1100;313;3.0E0;2012-08-14;2012-08-14; ;
1101;217;7.9E0;2012-08-15;2012-08-15; ;
1102;16;20.0E0;2012-08-18;2012-08-18; ;
1103;26;19.84E0;2012-08-18;2012-08-18; ;
1104;185;30.0E0;2012-08-18;2012-08-18; ;
1105;68;15.79E0;2012-08-17;2012-09-14; ;
1106;213;19.0E0;2012-08-23;2012-08-23; ;
1107;230;16.13E0;2012-08-01;2012-08-30; ;
1108;314;3.0E0;2012-08-28;2012-08-28; ;
1109;16;20.0E0;2012-08-29;2012-08-29; ;
1110;11;10.53E0;2012-08-29;2012-08-29; ;
1111;245;10.5E0;2012-08-30;2012-08-30; ;
1112;41;3.0E0;2012-08-30;2012-08-30; ;
1113;185;40.0E0;2012-08-31;2012-08-31; ;
1114;316;15.0E0;2012-09-08;2012-09-08; ;
1115;313;3.0E0;2012-09-08;2012-09-08; ;
1116;106;12.98E0;2012-09-09;2012-09-09; ;
1117;317;50.0E0;2012-09-07;2012-09-07; ;
1118;318;28.18E0;2012-09-02;2012-09-02; ;
1119;213;3.44E0;2012-09-10;2012-09-10; ;
1120;230;16.13E0;2012-08-30;2012-08-30; ;
1121;213;10.31E0;2012-09-15;2012-09-15; ;
1122;217;7.9E0;2012-09-15;2012-09-15; ;
1123;1;248.03E0;2012-09-12;2012-10-08; ;
1124;68;14.85E0;2012-09-17;2012-10-15;test;
1125;109;15.0E0;2013-02-17;2013-02-17;;
1126;109;15.0E0;2013-02-17;2013-02-17;;
1127;109;25.0E0;2013-02-17;2013-02-17;;
1128;284;25.0E0;2013-02-17;2013-02-17;;

